x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,value,Timestamp
2,2,0,1,2,3,3,3,3,3,1,2,0,0,2,3,3,3,3,1,1,0,0,3,-1.9748388135250106,176115
2,2,0,1,2,1,0,3,3,3,1,0,0,0,2,3,3,3,3,1,1,3,0,0,-1.9748388135250106,177196
2,2,0,1,2,3,3,3,3,3,1,1,1,0,2,3,3,3,3,1,3,0,0,3,-1.7333016504126242,178258
2,2,1,1,0,0,3,3,3,3,1,0,0,0,2,3,3,3,3,1,2,3,1,0,-1.7386880987803852,179383
2,2,0,1,2,0,3,3,3,3,1,1,0,0,2,0,3,3,3,1,1,3,1,0,-0.9988079417162452,180442
2,2,0,1,0,3,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,1,0,0,-1.9748388135250106,181485
2,2,0,1,0,1,2,3,3,3,1,0,3,2,2,3,3,3,2,1,0,0,0,0,-0.7984085399572327,182517
2,2,0,1,0,3,0,3,3,3,1,2,0,0,2,3,3,3,3,1,0,0,0,0,-1.9748388135250106,183582
3,1,0,1,3,3,0,2,3,3,3,1,1,2,1,3,3,2,2,0,3,0,0,0,-0.7275957726536071,183743
2,2,1,1,1,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,1,2,3,0,-1.7386880987803852,184803
2,2,0,1,1,3,1,3,3,3,1,0,0,0,2,3,3,3,3,1,1,0,2,0,-1.9748388135250106,185876
2,2,0,1,0,3,0,3,3,3,1,2,0,0,2,3,0,3,3,1,0,3,1,3,-1.7333016504126242,186948
2,2,0,1,2,2,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,0,0,-1.9748388135250106,188018
2,2,1,1,2,3,0,3,2,3,1,0,0,0,2,3,3,3,3,1,3,0,0,2,-1.2623637920815403,189094
2,2,1,1,0,3,2,3,3,3,1,0,0,0,2,3,0,0,3,1,0,3,1,0,-1.0267235757317719,190166
2,2,0,1,2,0,1,3,3,3,1,0,0,0,2,3,3,3,3,1,1,3,0,0,-1.9748388135250106,191260
2,2,0,1,3,0,0,3,3,2,1,1,0,0,2,3,3,3,3,1,1,0,3,0,-1.733301996338563,192352
2,2,0,1,3,2,3,3,3,2,1,1,0,0,2,3,3,3,2,2,2,0,2,3,-1.021847356422765,193421
2,2,0,1,0,3,3,3,3,3,1,1,0,0,2,3,3,3,3,1,1,0,2,3,-1.9748388135250106,194523
0,2,2,3,0,1,1,1,0,3,2,2,1,0,2,1,1,3,3,2,0,3,1,1,-0.7862068628061897,194691
2,2,0,1,3,3,3,3,3,3,1,3,0,0,2,3,3,3,3,0,2,0,0,3,-1.7386880987803852,195754
1,0,2,0,1,1,1,3,2,3,0,1,0,2,3,2,3,3,2,1,1,0,3,3,-0.433344466151256,195919
2,2,0,1,0,3,1,3,3,3,1,0,0,1,2,3,3,3,3,1,0,3,1,0,-1.733301996338563,197022
2,2,0,1,3,0,0,3,3,3,1,1,0,0,2,3,3,3,3,0,0,1,0,3,-1.7386880987803852,198161
2,2,1,1,2,1,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,0,0,0,-1.7386880987803852,199237
2,2,1,1,0,1,0,3,3,3,1,0,0,0,2,3,3,3,1,3,3,1,2,1,-1.4917648332261766,200385
2,2,1,1,3,0,3,3,3,2,1,1,0,0,2,3,3,3,3,1,0,1,0,3,-1.2623637504615963,201467
2,2,3,1,2,1,1,3,3,3,1,0,0,0,2,3,3,0,3,1,1,3,2,0,-1.2674077077007921,202543
2,3,0,1,3,0,2,3,2,3,1,1,0,0,2,3,3,3,3,1,1,3,0,0,-1.2452856183546837,203681
0,2,1,0,1,1,2,3,2,2,1,0,0,0,2,3,3,3,3,1,0,3,3,0,-0.7587821139643658,204759
2,2,0,1,1,3,1,3,3,3,1,0,0,0,2,3,1,3,1,1,0,3,2,0,-0.02277468529324858,205834
2,0,1,2,1,1,1,2,3,0,2,1,3,2,0,3,2,3,3,1,0,3,0,0,-0.4284679695754423,206000
0,3,2,1,1,3,2,0,2,1,0,1,3,2,1,0,1,1,1,0,2,3,2,0,-0.6808435080168074,206165
2,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,0,3,3,1,1,3,1,0,-1.7333016504126242,207284
2,1,0,1,2,3,1,3,3,3,1,0,0,0,2,3,3,3,0,1,0,0,1,0,-1.7333016504126242,208368
2,1,2,1,1,3,1,0,2,1,0,2,1,0,2,2,3,1,0,1,3,2,2,2,-0.433344466151256,208539
3,2,1,1,2,3,0,3,3,3,1,1,0,0,2,3,3,3,3,0,1,3,2,0,-0.7961273166211993,209633
2,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,1,2,-1.9748388135250106,210697
2,2,0,1,1,3,1,3,3,2,1,0,2,0,2,3,1,3,3,0,1,3,2,1,-1.2623637504615963,211778
2,3,0,3,1,3,0,3,2,3,1,3,0,0,0,3,0,3,3,1,0,3,1,3,-1.4971512815939376,212847
2,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,3,2,1,0,3,3,0,-1.7333016504126242,213925
2,2,0,1,2,3,2,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,2,0,-1.9748388135250106,215024
2,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,1,3,3,1,0,3,1,0,-1.4917644873002378,216085
2,3,0,1,2,3,1,3,3,3,1,0,0,0,2,3,3,3,0,1,0,3,2,0,-1.7333016504126242,217217
2,2,0,1,3,0,3,3,3,3,1,1,0,0,2,3,3,3,3,1,3,0,2,3,-1.9748388135250106,218288
3,2,0,1,2,3,1,3,3,3,1,0,1,0,2,3,3,3,1,1,1,3,0,0,-0.42846769230863546,219476
3,2,0,1,3,0,3,3,3,3,1,1,0,0,2,3,3,3,3,1,0,0,0,3,-1.7386880987803852,220539
3,2,0,1,2,0,1,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,2,0,-1.7386880987803852,221634
2,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,3,0,1,0,0,1,0,-1.7333016504126242,222712
3,2,0,1,0,3,3,3,3,3,1,1,0,0,2,3,3,3,3,1,0,0,0,3,-1.7386880987803852,223788
2,2,0,1,1,3,1,3,3,3,1,1,0,0,2,3,3,2,3,0,2,0,2,0,-1.2674077077007921,224885
0,2,0,1,0,1,1,3,3,3,1,0,0,1,0,3,0,3,3,0,2,3,0,2,-0.45252750976338124,225942
2,2,0,1,2,3,1,3,3,3,1,0,0,0,2,3,3,3,0,1,0,2,2,0,-1.7333016504126242,227080
2,2,2,1,0,0,0,3,3,3,1,1,0,0,2,3,0,3,3,1,1,3,0,0,-0.7914259337504566,228135
2,3,0,1,2,3,0,3,3,3,1,0,0,0,2,3,3,3,1,1,0,3,0,0,-1.7333016504126242,229179
1,2,0,1,0,3,1,3,3,3,0,3,1,0,1,3,0,3,3,1,3,3,2,2,-1.0218470791559582,230265
3,2,0,1,3,0,3,3,3,3,1,1,0,0,2,3,3,3,3,0,3,3,0,3,-1.2674077077007921,231386
2,2,0,1,2,1,3,3,3,3,1,0,0,0,2,3,3,3,3,1,2,3,0,0,-1.9748388135250106,232438
2,2,0,1,0,3,0,3,3,3,1,2,1,0,2,3,0,3,3,1,0,3,2,0,-1.7333016504126242,233516
1,2,2,3,3,3,2,2,3,3,1,2,0,2,0,3,0,2,0,3,0,2,1,0,-0.7155660025596375,233687
1,2,0,1,0,1,1,3,3,3,1,0,0,3,0,3,3,3,3,1,0,1,1,0,-0.42846769230863546,234771
2,2,0,1,0,2,0,3,3,0,1,0,0,0,2,3,1,3,2,2,2,3,3,3,-0.43334418888444914,235857
2,2,0,1,1,3,0,3,3,3,1,0,0,0,2,3,0,3,3,1,0,3,3,0,-1.7333016504126242,236951
2,2,0,1,2,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,1,0,-1.9748388135250106,238001
1,0,2,1,1,0,2,3,3,3,0,0,0,0,2,3,1,3,0,0,0,2,1,1,-0.6964094313428484,239101
1,2,0,1,0,0,1,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,1,0,-1.7386880987803852,240180
2,3,0,1,3,0,0,3,3,3,1,0,2,0,2,3,3,3,1,1,1,0,3,1,-0.7572695862967432,241250
2,2,0,1,3,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,2,3,2,0,-1.9748388135250106,242328
2,2,0,1,1,3,1,3,3,3,1,0,0,0,2,3,3,3,1,1,0,3,2,0,-1.4917644873002378,243409
2,2,0,1,3,3,1,3,3,3,1,0,3,0,2,3,3,3,3,1,3,3,2,0,-1.7333016504126242,244455
0,2,0,1,2,2,1,3,3,3,1,3,0,3,2,3,3,3,1,1,0,0,1,1,-0.05154458437920098,245545
2,2,0,1,0,0,3,3,3,3,1,1,0,0,2,3,3,3,3,1,3,0,3,3,-1.9748388135250106,246624
2,2,0,1,0,1,3,3,3,3,1,1,0,0,2,3,3,3,3,1,3,0,0,3,-1.9748388135250106,247697
1,2,0,1,2,3,1,3,3,3,1,0,0,0,2,3,3,3,0,1,0,3,2,0,-1.2623637920815405,248801
3,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,3,0,1,0,0,2,0,-1.2623637920815405,249937
2,3,0,1,1,2,1,3,3,3,1,2,0,0,2,3,3,3,0,1,0,1,3,1,-1.4917644873002378,251024
0,2,0,1,2,3,0,3,2,2,1,3,0,0,2,3,2,2,2,0,1,3,1,1,-1.615226466003281,252094
3,1,3,2,1,2,0,3,3,1,0,0,3,1,1,3,2,0,1,1,0,1,0,1,-0.7275957726536071,252273
2,2,0,1,2,1,1,3,2,3,0,0,0,0,2,3,3,3,0,1,0,0,1,0,-1.0218470791559582,253391
0,0,0,2,0,0,2,1,3,0,3,2,2,3,2,2,2,3,0,3,1,1,2,2,-0.7587815691279655,253564
2,2,0,1,2,3,3,3,2,3,1,0,0,0,2,3,3,3,3,1,0,3,2,3,-1.7333016504126242,254621
2,2,0,1,0,1,0,3,3,3,1,3,0,1,2,3,3,3,3,1,0,2,0,0,-1.733301996338563,255715
1,2,0,1,3,3,3,3,2,3,1,2,0,0,2,3,3,3,3,1,2,1,0,3,-1.615226466003281,256829
2,2,0,1,2,3,0,3,1,3,1,0,0,0,2,3,2,3,0,1,0,0,0,0,-1.2452856183546837,257937
3,2,0,1,0,3,0,3,3,3,1,1,0,2,2,3,3,3,3,1,0,0,0,3,-1.4917648332261766,259034
0,2,0,1,0,0,2,3,0,3,1,1,0,0,2,3,0,3,3,1,0,3,0,0,-1.5025373840357599,260124
2,2,0,1,0,3,0,3,3,3,1,1,0,0,2,3,3,3,3,1,0,3,0,3,-1.9748388135250106,261218
2,2,0,1,0,2,1,3,3,3,1,0,0,3,2,3,3,2,3,1,0,3,1,0,-1.615226466003281,262297
2,2,0,1,1,3,3,3,3,3,1,1,0,0,2,3,3,3,3,1,2,0,0,3,-1.9748388135250106,263366
2,3,0,1,2,0,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,0,0,-1.7333016504126242,264433
2,2,0,1,3,3,0,3,3,3,1,0,0,0,2,3,3,3,3,2,2,3,3,0,-1.7386880987803852,265568
2,2,0,1,3,0,0,3,3,3,1,1,0,0,2,3,3,3,3,1,3,0,0,3,-1.9748388135250106,266661
2,2,0,1,2,0,0,3,3,3,1,1,0,0,2,3,3,3,3,1,0,0,0,0,-1.9748388135250106,267739
2,2,0,1,3,1,0,3,3,3,1,1,0,0,2,3,3,3,1,2,0,3,0,0,-1.4917648332261766,268823
0,2,0,1,1,2,1,3,3,3,1,2,0,0,2,3,1,2,2,1,1,3,2,2,-0.7813303662303759,269926
3,3,2,3,0,2,3,1,3,0,0,1,2,1,2,0,3,3,1,3,2,3,1,2,-0.7155660025596375,270104
2,2,0,1,2,2,0,3,3,3,1,3,0,0,2,3,3,3,2,1,0,3,1,0,-1.7333016504126242,271236
2,2,0,1,3,0,3,3,3,3,1,1,0,0,2,3,3,3,3,1,3,1,0,3,-1.9748388135250106,272346
0,0,0,1,2,3,0,3,2,3,1,0,0,0,2,3,3,3,2,1,0,3,1,0,-0.7984085399572327,273502
2,2,0,3,2,1,1,3,3,3,1,0,0,1,2,3,3,3,2,1,0,1,0,0,-0.7743483145572136,274633
2,2,0,1,2,3,1,3,3,3,1,0,0,0,2,3,3,3,3,1,3,3,2,0,-1.9748388135250106,275704
2,2,0,1,2,1,0,3,0,3,1,0,0,0,2,3,3,3,3,2,0,3,0,3,-1.2623637920815403,276768
2,2,0,1,2,0,0,3,3,3,1,1,1,0,2,3,3,3,3,1,3,3,0,0,-1.7333016504126242,277850
2,2,0,1,3,0,3,3,3,3,1,1,0,0,2,3,3,3,3,1,0,3,2,0,-1.9748388135250106,278949
3,0,2,2,0,0,3,0,3,2,0,1,1,1,3,1,1,0,0,2,3,3,1,0,-0.7587821139643658,280052
2,2,0,1,2,2,0,3,3,3,1,0,0,0,2,3,3,3,2,1,3,3,2,0,-1.7333016504126242,281183
2,2,0,1,0,0,0,3,3,3,1,1,0,0,2,3,1,3,3,0,0,3,2,0,-0.7860394853826955,282312
0,1,3,2,1,0,0,0,0,2,0,1,1,1,3,2,1,1,3,3,3,1,0,0,-0.43334446615125605,283375
2,2,0,1,2,3,0,3,3,3,1,3,0,0,2,3,3,3,0,0,0,0,1,0,-1.615226466003281,284496
3,2,0,1,3,3,0,3,3,2,1,0,1,0,2,3,3,3,3,2,2,3,2,0,-1.2674077077007921,285631
1,2,0,1,2,3,1,3,0,3,1,3,3,0,2,3,3,3,3,1,0,1,1,1,-1.615226466003281,286727
2,2,1,1,2,3,1,3,3,1,1,0,0,0,2,3,3,2,3,2,3,2,0,0,-1.4917648332261766,287812
2,2,1,1,1,0,0,3,3,3,1,0,0,0,2,3,3,3,3,2,2,0,0,0,-1.7386880987803852,288905
2,2,0,1,2,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,3,0,-1.9748388135250106,289983
2,3,1,1,1,0,3,3,0,3,0,0,0,0,2,3,3,3,3,2,1,1,2,0,-0.829594336431591,291089
2,2,0,1,1,1,2,3,3,3,1,3,0,2,2,3,3,3,3,1,0,2,1,0,-1.4917651791521152,292214
3,2,0,1,3,3,1,3,3,3,1,3,0,0,2,3,3,3,3,1,0,3,0,0,-1.7386880987803852,293320
2,3,2,2,2,1,0,3,3,3,0,0,0,3,2,3,3,0,1,1,3,0,0,1,-0.6377988860266663,294422
1,3,2,1,2,1,1,0,1,1,2,0,0,2,3,0,1,1,0,3,1,0,3,3,-0.9047919990074802,294606
1,2,0,1,0,2,0,3,3,2,1,1,3,1,2,3,3,3,3,1,0,3,0,0,-1.4917648332261766,295695
2,3,0,1,3,1,3,3,3,3,1,1,0,0,2,3,3,3,3,1,3,0,0,3,-1.7333016504126242,296816
3,2,0,1,2,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,1,3,2,0,-1.7386880987803852,297926
2,2,1,1,2,2,0,3,3,3,1,0,0,0,2,3,3,3,2,1,0,3,0,0,-1.615226466003281,299040
2,2,0,1,0,3,1,3,0,3,1,0,0,0,2,3,0,3,3,1,0,3,2,2,-1.4917644873002378,300135
2,0,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,3,3,1,3,0,2,0,-1.4917644873002378,301241
2,2,0,1,0,0,3,3,3,2,1,2,0,3,2,3,3,3,3,1,0,0,0,1,-1.733301996338563,302385
2,2,1,1,1,0,0,3,3,3,1,0,0,0,0,3,3,2,3,1,1,0,3,0,-0.07089649538813309,303515
0,2,0,1,0,0,3,3,3,2,1,0,0,3,2,3,3,3,3,1,3,0,3,0,-1.4971509356679988,304582
2,2,0,1,2,1,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,3,0,0,-1.9748388135250106,305638
2,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,3,3,0,0,3,2,0,-1.7386880987803852,306723
2,2,0,1,3,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,3,2,2,2,-1.9748388135250106,307844
3,3,0,3,0,3,1,3,3,0,1,1,3,0,2,3,0,3,2,0,3,3,3,0,-0.7708118840583353,308923
2,2,1,0,1,2,0,3,3,3,1,0,0,0,1,3,3,3,3,3,0,3,1,0,-1.7386880987803852,310054
2,2,0,1,0,3,0,3,3,3,1,1,3,0,0,3,0,1,3,1,1,3,1,0,-0.7572695862967433,311226
2,2,0,1,2,0,0,3,3,3,1,3,0,0,2,2,3,3,3,1,0,1,0,0,-0.9988079417162452,312298
3,0,2,1,1,2,2,0,0,2,0,1,3,3,3,1,2,0,2,1,1,1,0,3,-0.4955494108425844,312490
3,2,0,1,2,3,0,3,3,2,1,1,1,0,2,3,0,3,3,1,0,3,3,0,-1.4971509356679988,313659
3,1,1,1,2,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,3,0,2,0,-1.0267235757317719,314750
0,2,0,1,1,3,1,3,2,3,1,3,0,1,2,3,3,3,3,0,0,3,1,0,-1.0267235757317716,315900
2,2,0,1,0,0,1,3,3,3,1,0,0,0,2,3,3,3,3,0,3,3,2,0,-1.7386880987803852,316978
2,2,1,1,0,0,1,3,3,3,1,0,0,0,1,3,3,3,3,1,0,0,1,0,-0.904792595161038,318103
3,3,1,0,3,0,0,3,3,0,0,0,0,0,0,3,3,3,3,3,0,3,1,0,-0.644753235256012,319256
2,0,1,0,2,0,0,3,2,3,1,0,0,0,1,3,3,0,3,3,0,2,0,0,-0.4284679695754423,320360
2,2,0,1,0,0,0,3,3,0,1,3,0,0,2,3,0,3,3,1,1,3,2,0,-1.615226466003281,321483
2,2,0,1,3,0,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,2,3,-1.9748388135250106,322582
2,2,0,1,2,2,2,3,3,3,1,2,0,0,2,3,3,2,3,1,0,0,3,0,-1.7386880987803852,323686
0,3,1,0,2,0,2,3,3,3,1,0,0,3,2,3,3,3,3,3,0,0,0,0,-0.4284676923086354,324793
3,0,1,0,1,1,3,3,3,3,2,0,1,0,2,3,3,3,3,2,0,1,0,0,-1.615226466003281,325920
0,2,0,1,0,3,3,3,3,0,1,2,0,3,2,3,3,1,3,1,2,0,2,2,-1.733301996338563,327036
2,2,0,1,0,0,3,3,3,3,1,1,2,0,2,3,3,3,3,1,0,0,3,3,-1.4917644873002378,328091
2,0,1,0,0,1,0,3,3,3,1,0,0,0,0,3,3,3,1,2,0,2,0,2,-0.904792595161038,329226
2,2,0,1,0,1,0,3,3,0,1,0,0,3,2,3,3,3,3,1,0,0,0,0,-1.733301996338563,330315
1,2,0,1,3,3,2,3,3,3,1,1,0,0,0,3,0,1,3,1,0,3,3,1,-0.42846769230863546,331412
2,2,0,1,2,0,0,3,3,3,1,1,0,0,2,3,3,3,3,1,2,3,3,0,-1.9748388135250106,332511
2,2,3,3,1,3,0,3,0,0,1,0,3,0,1,3,0,3,3,3,1,2,2,0,-0.4284679695754423,333658
2,2,0,1,3,3,0,3,3,3,1,0,0,3,2,3,3,3,3,2,3,3,2,0,-1.2623637504615963,334757
1,2,0,1,2,0,2,3,3,0,1,3,0,3,2,3,3,1,3,1,0,0,3,1,-1.615226466003281,335894
2,2,0,1,2,3,1,3,0,3,1,0,0,0,2,3,3,0,3,1,0,3,0,0,-1.615226466003281,337009
2,2,0,1,3,0,3,3,3,3,1,1,0,0,2,3,3,3,3,1,0,3,1,3,-1.9748388135250106,338085
0,2,2,0,0,0,3,3,3,3,1,0,0,0,1,3,3,0,3,3,0,2,3,0,-0.637965760233704,339195
2,2,0,3,2,3,0,3,3,3,2,3,0,0,3,3,2,3,0,1,1,2,1,2,-0.433344466151256,340345
0,3,0,1,0,2,0,3,3,3,0,0,0,0,2,3,3,3,2,3,3,2,1,1,-0.10436718119127028,341473
2,2,0,1,2,2,0,3,3,3,1,0,0,0,2,3,3,3,2,1,3,0,0,0,-1.7333016504126242,342594
0,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,1,3,1,0,3,2,1,-1.9748388135250106,343742
2,2,0,1,1,3,0,3,3,3,1,0,1,0,2,3,1,3,3,1,0,3,2,0,-1.7333016504126242,344821
0,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,0,3,1,0,3,2,0,-1.7386880987803852,345928
2,2,0,1,0,0,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,3,0,-1.9748388135250106,347058
0,2,3,1,2,2,0,1,3,2,1,2,3,0,0,3,1,3,2,2,1,3,1,3,-0.7396255427475764,347256
1,2,1,1,1,1,3,3,3,3,1,0,3,0,2,3,3,3,3,3,2,0,0,0,-1.0267235757317719,348345
0,2,0,1,0,0,1,3,2,0,1,3,0,0,2,3,3,0,3,1,0,3,3,1,-1.7333016504126242,349468
0,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,1,3,1,0,2,2,2,-1.9748388135250106,350607
0,3,0,1,1,1,0,3,3,1,1,0,3,1,2,3,1,3,3,1,0,0,3,3,-1.0218470791559582,351745
2,1,0,1,0,3,2,3,3,3,1,3,0,0,2,3,3,3,3,1,1,3,2,0,-1.7333016504126242,352882
3,1,3,3,0,0,0,3,3,3,0,0,0,0,2,3,3,3,3,2,2,1,0,0,-0.7275957726536071,353959
0,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,2,0,-1.5025373840357599,355055
2,2,0,1,1,3,0,3,3,3,1,0,1,0,2,3,0,2,3,2,0,3,3,0,-1.0267235757317719,356201
2,3,0,1,2,1,1,3,3,3,1,0,0,0,2,3,3,3,0,3,0,3,1,0,-1.4971512815939376,357446
2,3,0,1,3,1,0,3,3,3,1,0,1,0,2,3,2,3,3,1,3,3,0,1,-1.2452856183546837,358631
1,1,2,1,2,0,0,2,0,1,0,0,0,0,3,2,3,0,1,3,3,2,1,0,-1.0218470791559582,359751
2,2,0,1,2,3,1,3,3,3,1,0,0,0,2,3,3,3,0,1,3,3,3,0,-1.7333016504126242,360860
3,0,3,1,1,3,0,2,3,3,1,3,0,1,2,2,1,3,1,3,3,2,3,3,-0.7275957726536071,361057
0,2,0,1,0,2,1,3,3,3,1,3,0,1,2,3,3,1,3,1,1,2,3,1,-1.733301996338563,362229
0,1,0,1,0,3,3,3,3,3,1,0,0,0,2,3,3,1,3,1,0,3,1,0,-1.7333016504126242,363387
2,2,0,1,0,1,1,3,3,3,1,3,0,1,2,3,3,3,3,1,0,0,0,1,-1.733301996338563,364511
0,2,0,1,0,2,0,3,3,2,1,2,1,0,2,3,3,1,3,1,0,1,1,1,-1.615226466003281,365617
2,2,1,1,2,0,0,3,3,3,1,0,0,0,1,3,3,3,3,1,1,3,3,0,-0.904792595161038,366705
2,2,0,1,0,2,3,3,3,3,1,1,0,0,2,3,3,3,3,2,2,0,3,3,-1.7386880987803852,367822
0,2,0,1,2,3,0,3,0,2,1,2,0,0,0,3,3,1,3,1,0,1,3,0,-0.42846769230863546,368924
2,2,0,1,2,3,3,3,2,3,1,1,0,0,2,3,3,3,3,1,0,0,0,0,-1.7333016504126242,370025
0,0,0,1,0,3,1,3,2,0,1,1,1,0,2,3,3,0,3,1,0,2,3,0,-0.09966579832052763,371116
2,2,1,1,1,0,0,0,3,3,1,0,0,0,2,3,3,3,3,0,0,3,1,0,-0.904792595161038,372234
3,1,1,3,1,3,0,3,1,1,1,0,1,0,2,3,3,3,3,3,1,2,3,1,-0.7587821139643658,373324
0,2,0,1,0,3,3,3,2,0,2,0,2,0,2,3,3,2,3,1,0,2,2,0,-0.7984085399572327,374423
0,2,0,1,0,2,0,3,3,3,1,0,0,0,2,3,3,1,3,1,3,3,0,1,-1.9748388135250106,375535
1,0,0,1,2,2,3,3,1,1,1,3,0,1,2,3,3,3,3,1,1,0,1,0,-0.42846769230863546,376671
0,1,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,1,3,1,0,3,3,1,-1.7333016504126242,377871
0,2,0,2,0,0,0,3,0,2,0,1,0,1,2,3,3,1,3,1,0,2,3,0,-0.6964099761792487,379023
3,2,0,1,3,0,0,3,0,2,1,2,3,0,2,3,3,0,3,0,3,1,3,0,-0.7860394853826955,380075
0,2,0,1,0,3,0,3,3,3,1,2,0,0,2,3,3,1,3,1,0,2,3,1,-1.9748388135250106,381307
0,2,0,0,3,0,0,2,2,0,1,3,0,0,3,3,3,0,3,0,0,3,2,3,-0.7743477600236,382404
2,2,0,1,2,2,0,3,3,3,1,1,0,0,2,3,3,3,2,2,2,3,0,0,-1.615226466003281,383619
0,2,0,1,0,0,0,3,0,0,1,2,0,0,3,3,1,1,3,1,3,0,3,0,-1.0218470791559582,384703
1,2,3,3,3,2,1,3,3,1,2,3,0,1,1,2,0,0,2,0,2,2,2,0,-0.7275957726536071,384905
1,2,0,1,0,0,0,3,3,0,1,3,0,3,2,3,3,3,3,0,0,0,0,0,-1.0267235757317719,386066
2,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,3,3,1,3,3,2,0,-1.9748388135250106,387203
0,0,0,2,2,1,0,3,1,1,0,2,0,1,2,3,0,0,3,0,3,3,2,1,-1.0218470791559582,388314
2,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,3,3,1,0,0,0,3,-1.9748388135250106,389411
0,2,0,3,0,0,3,3,2,2,0,3,3,0,2,3,3,0,1,0,3,3,2,1,-0.43334446615125605,390551
1,2,0,1,0,0,3,3,2,2,1,3,0,0,2,3,3,0,3,1,0,3,3,1,-1.5025373840357599,391701
2,2,0,1,0,0,3,3,3,3,1,3,0,0,2,3,3,1,3,1,0,0,2,3,-1.5025373840357599,392840
2,1,0,1,2,0,0,3,1,3,1,2,0,0,2,3,3,1,3,1,1,1,0,0,-0.8053911461640085,393953
2,2,0,1,2,3,3,3,2,3,1,0,0,0,0,3,3,3,3,1,0,3,0,1,-0.09966579832052763,395020
0,3,0,1,0,3,3,3,3,0,1,3,0,0,2,3,0,3,3,2,3,1,1,3,-0.7275957726536071,396110
2,2,0,1,2,3,3,3,2,3,1,0,0,0,2,3,3,3,3,1,0,3,0,1,-1.7333016504126242,397248
0,3,0,1,2,3,0,3,3,3,1,0,0,0,2,3,3,3,0,1,3,0,2,0,-0.7914259337504567,398359
2,3,0,3,3,2,2,3,2,2,0,3,0,0,2,3,3,0,3,1,0,0,2,0,-0.4957171487727734,399441
2,3,0,2,3,3,2,1,3,3,3,3,0,3,0,2,0,1,0,1,0,3,0,1,-1.0218470791559582,399641
2,0,1,1,1,0,0,0,0,3,0,1,2,3,3,2,2,1,0,3,3,3,3,0,-1.1442882201263145,400732
3,2,0,1,0,3,3,3,0,2,1,0,0,0,1,3,3,3,3,1,0,3,3,1,-0.9047919990074802,401843
2,2,0,1,0,3,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,2,0,-1.9748388135250106,402985
0,2,0,1,2,3,3,3,3,3,1,0,0,3,2,3,3,0,3,1,0,3,0,1,-1.615226466003281,404106
2,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,3,3,2,0,-1.9748388135250106,405249
2,2,0,1,0,0,1,3,3,3,1,0,1,0,2,3,0,3,3,1,0,3,2,0,-1.7333016504126242,406388
2,2,0,1,2,0,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,0,0,-1.9748388135250106,407516
2,1,0,1,1,1,0,0,2,3,1,0,0,2,1,0,0,2,1,0,1,1,3,0,-1.1439460749236878,407716
1,0,0,1,0,3,2,3,3,3,1,0,0,0,2,3,3,0,3,1,0,2,2,2,-0.08031448346515338,408833
1,2,1,0,2,3,1,0,0,1,1,2,3,3,1,3,1,2,2,0,2,1,0,3,-0.7155660025596378,409035
1,1,0,1,1,2,0,3,3,3,1,2,0,0,2,3,3,3,2,1,0,0,3,1,-0.7860394853826957,410157
